Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI,MACD,MACD_Signal
2010-03-11,21.986337661743164,21.99387256258591,21.737691682474143,21.767829848709734,35349700,21.5556902885437,,58.03917987122699,-0.0123099889114755,-0.09712747586536725
2010-03-12,22.05415153503418,22.137032574553956,21.880853117605454,22.09182460416722,31700200,21.603946208953857,,60.3847910092756,0.01978072994654667,-0.07374583470298447
2010-03-15,22.069210052490234,22.12948779456146,21.858237236673578,21.986327618216773,37512000,21.660079765319825,,71.62132576802821,0.045898858877997384,-0.0498168959867881
2010-03-16,22.129501342773438,22.219917292667727,22.001410882810188,22.16717441570679,36723500,21.69850730895996,21.914836883544922,68.49997152205142,0.07064827810468444,-0.025723861168493595
2010-03-17,22.325395584106445,22.50623029772046,22.15209720712274,22.227444764939392,50385700,21.737687873840333,21.89711582183838,73.09368834724647,0.1048606311880036,0.0003930373028058441
2010-03-18,22.310333251953125,22.393214294529667,22.227450772241063,22.3254016178808,43845200,21.7617995262146,21.87894371032715,71.55952010478548,0.1292686348144052,0.026168156805125718
2010-03-19,22.29526138305664,22.52883756035142,22.114428074460484,22.423351822954174,81332100,21.79269199371338,21.86332004547119,65.40521901900176,0.14571625341526584,0.05007777612715374
2010-03-22,22.30280303955078,22.378150633572957,22.14457294839063,22.227455445528605,37718200,21.825468826293946,21.852646903991698,93.84660619915334,0.15754359382384564,0.07157093966649213
2010-03-23,22.513765335083008,22.528835135127608,22.159633656846317,22.295258982977245,42026600,21.88386297225952,21.84304328918457,94.93702726388628,0.18184356109440714,0.09362546395207513
2010-03-24,22.34046173095703,22.491156821955233,22.302788676774927,22.39320458166593,33987700,21.922289848327637,21.835823135375975,81.09743015069637,0.1849849167624953,0.11189735451415918
2010-03-25,22.611713409423828,23.03365767256092,22.453483412538063,22.47608810841745,73168700,21.97540922164917,21.837028045654296,86.22446146116799,0.20697631316917509,0.13091314624516237
2010-03-26,22.348003387451172,22.754879393908226,22.295260520792368,22.671996925081345,55595500,22.012706089019776,21.82875888824463,72.68740054130066,0.2008106383655459,0.1448926446692391
2010-03-29,22.29526138305664,22.468559790819366,22.26512177972292,22.385677318787025,33336000,22.034180068969725,21.81028533935547,68.20286926840421,0.1894842017629621,0.1538109560879837
2010-03-30,22.430883407592773,22.498696067932794,22.227445426572718,22.325396248655426,34954800,22.083533000946044,21.796024131774903,68.3488624857172,0.18926969980925534,0.16090270483223804
2010-03-31,22.069210052490234,22.393202017913865,21.97879272081603,22.332924275842636,63760000,22.114802265167235,21.770929718017577,52.244649139574406,0.15809328733239525,0.16034082133226948
2010-04-01,21.971267700195312,22.257588181594798,21.564393117595223,22.114427940895055,74768100,22.134769439697266,21.75152603149414,47.79109239135408,0.12405262509671644,0.1530831820851589
2010-04-05,22.05415153503418,22.17470708082246,21.873318216351752,21.94866435461783,34331200,22.160387802124024,21.742479667663574,49.6126830005367,0.10258070133685848,0.14298268593549882
2010-04-06,22.091819763183594,22.287722841445152,21.83563892523657,21.96372934421008,47366800,22.186382579803468,21.749935989379882,49.01938788678983,0.08759383110573182,0.13190491496954543
2010-04-07,22.11442756652832,22.272656168989936,21.95619752693135,21.971267328252083,58318800,22.207102966308593,21.752444648742674,43.96559437324191,0.07665723240393874,0.12085537845642409
2010-04-08,22.543903350830078,22.589111310651518,22.07674964222479,22.091819441210312,63713800,22.242893123626708,21.760842895507814,55.40057331863286,0.10147526199892454,0.11697935516492419
2010-04-09,22.860366821289062,22.913109691856366,22.528838358549017,22.566512864050974,54752500,22.286594581604003,21.77302047729492,61.46794388457352,0.14500812314842904,0.12258510876162516
2010-04-12,22.845293045043945,22.97338346719781,22.762410584492862,22.792550183651507,37068800,22.326151657104493,21.79254623413086,60.975445989280054,0.1762600849394751,0.13332010399719516
2010-04-13,22.943246841430664,22.98091990576633,22.70213434342243,22.717204144010807,41374600,22.369853496551514,21.828730506896974,59.10546670915334,0.20655055631157637,0.14796619446007142
2010-04-14,23.22203254699707,23.357657887251808,23.10147700835628,23.199429281711538,68941200,22.424480056762697,21.867040634155273,67.89007941822416,0.25016787015186637,0.16840652959843042
2010-04-15,23.259702682495117,23.319980440494405,23.13914572936143,23.222028185536118,52745400,22.471195411682128,21.905354232788085,64.52713363921303,0.2844950884408064,0.19162424136690562
2010-04-16,23.1090145111084,23.342590713882377,23.056271636656422,23.199431893837172,88703100,22.511129474639894,21.93810417175293,67.9716841328626,0.2961268145857261,0.21252475601066972
2010-04-19,23.38779067993164,23.546019239395594,23.176817830178067,23.18435272879087,64970300,22.565755939483644,21.988279037475586,73.31192066132924,0.3241038805645289,0.23484058092144156
2010-04-20,23.628904342651367,23.689182101193435,23.4556045293497,23.523417187351413,52199500,22.632061004638672,22.040576248168946,74.46162521887054,0.361563881071838,0.26018524095152085
2010-04-21,23.606307983398438,23.734398445191243,23.53096039931991,23.606307983398438,55343100,22.686688137054443,22.096921424865723,86.42931407028361,0.3849899396363412,0.28514618068848496
2010-04-22,23.651506423950195,23.75699357398753,23.28230499165717,23.387792141694504,84847600,22.7522403717041,22.14982078552246,90.84285869271919,0.40256191308973754,0.3086293271687355
2010-04-23,23.3275146484375,23.794668365716333,23.093938508365664,23.448071605424907,126766600,22.788030433654786,22.196540222167968,77.70513600482053,0.3858960308474835,0.3240826679044851
2010-04-26,23.440540313720703,23.568630752921074,23.25217210531635,23.357657842139467,63649300,22.84265727996826,22.24357036590576,78.41301042466947,0.3774573325224715,0.33475760082808237
2010-04-27,23.24462890625,23.546017644674865,23.169281362360067,23.319976450139933,68730900,22.89012565612793,22.289532165527344,72.18931454587532,0.3509160482528202,0.33798929031302993
2010-04-28,23.28984260559082,23.35765526811423,23.07133625523168,23.29737750555289,64557900,22.933073616027833,22.328110008239747,67.24745160542022,0.3297293423108769,0.3363373007125994
2010-04-29,23.357662200927734,23.681655809785532,23.10901617691941,23.304919322673793,52665200,22.99749622344971,22.36442756652832,62.99223035463707,0.3147825821004915,0.3320263569901778
2010-04-30,23.011064529418945,23.417939174164122,22.99599472554138,23.41040427222534,63214800,23.049486064910887,22.388086853027342,53.69145247305909,0.2718360744409374,0.3199883004803297
2010-05-03,23.252174377441406,23.402868096608948,23.041201446044226,23.109014122667052,43989500,23.10938720703125,22.41958209991455,56.466982522014185,0.254324512732925,0.3068555429308488
2010-05-04,22.702131271362305,23.018589855218593,22.41581228460428,22.995986594529988,82085600,23.139902782440185,22.440679397583008,40.226522039071256,0.19382826062224012,0.2842500864691271
2010-05-05,22.491159439086914,22.671992707046062,22.37060392711415,22.43088168310053,66833800,23.158739376068116,22.463584938049316,36.43615123291803,0.12739238120162,0.25287854541562566
2010-05-06,21.83563804626465,22.513763174712693,21.029422503999243,22.29525684357431,128613000,23.123326110839844,22.468859214782714,30.92543153891164,0.02159740865318227,0.206622318063137
2010-05-07,21.255462646484375,21.813033669010366,20.584872451659493,21.797963871183175,173718100,23.04308090209961,22.46298194885254,20.70406428390241,-0.1078183129402106,0.14373419186246747
2010-05-10,21.805503845214844,22.212378421301874,21.63220400413752,21.85824671275063,86653300,22.991091442108154,22.467050704956055,26.908560035903335,-0.16410576770365282,0.08216619994924342
2010-05-11,21.76028823852539,22.340462490313328,21.52671213296029,21.60959457953998,63789400,22.931943511962892,22.46494083404541,26.7552796486991,-0.20994241720917373,0.023744476517559985
2010-05-12,22.18224334716797,22.287729096940428,21.790437080676618,21.83564505384545,47146800,22.879954051971435,22.47970920562744,33.10256994083069,-0.20980157932651977,-0.02296473465125597
2010-05-13,22.03154945373535,22.400751036300754,21.98634147796741,22.046619258036547,45188800,22.81854639053345,22.49146369934082,34.476839051547316,-0.2193215003552318,-0.062236087792051135
2010-05-14,21.7979679107666,22.008939370904304,21.579460113183654,22.00140590772963,63334000,22.752994060516357,22.495984573364257,30.877424070906983,-0.24291402310337773,-0.09837167485431646
2010-05-17,21.805503845214844,22.024010216025292,21.43630233532899,21.94112918295564,46053300,22.67387971878052,22.501258964538575,32.47737085782657,-0.258028785208154,-0.13030309692508396
2010-05-18,21.646556854248047,21.949305608398525,21.495181755362843,21.850912804657096,52690600,22.57476234436035,22.50275161743164,30.530754472669102,-0.27960986835644874,-0.16016445121135692
2010-05-19,21.374080657958984,21.714673883212757,21.033488876325034,21.586005491852422,61746700,22.46315097808838,22.496232833862305,27.585969074582394,-0.31506768000445007,-0.19114509696997556
2010-05-20,20.518817901611328,21.071334586900054,20.465837047353503,20.927528379900245,87991100,22.306516551971434,22.470047187805175,24.741754687927084,-0.4074835907193126,-0.234412795719843
2010-05-21,20.3144588470459,20.51881477687978,20.011710123377064,20.15551486485739,117596300,22.155863761901855,22.43660961151123,20.003599079663914,-0.49154767793168475,-0.28583977216221135
2010-05-24,19.883047103881836,20.32960213322275,19.875478203294,20.322033232634915,73711700,21.97798910140991,22.393187522888184,20.500246294996742,-0.5862227835734757,-0.3459163744444642
2010-05-25,19.73166847229004,19.92845552173655,19.209425973513525,19.413781922202585,98373600,21.802341079711915,22.34643669128418,20.75915504458176,-0.665793622894757,-0.4098918241345228
2010-05-26,18.929386138916016,20.140382730922344,18.58879285116983,19.852770300465544,176684100,21.584318256378175,22.282434387207033,20.132960800556063,-0.7845477871575639,-0.4848230167391311
2010-05-27,19.678686141967773,19.951160719737974,19.474330208640122,19.474330208640122,136433600,21.400369453430176,22.229500198364256,34.340103436374434,-0.8088748639045491,-0.5496333861722147
2010-05-28,19.52731704711914,19.769517548126878,19.421355320417177,19.557592651102702,67496900,21.226182079315187,22.17383987426758,25.42816680504822,-0.8307916197608591,-0.6058650328899436
2010-06-01,19.59543228149414,19.913318849561463,19.315390211780073,19.322959111450725,76152400,21.043344974517822,22.11984329223633,26.765293037743547,-0.8330614625498676,-0.6513043188219285
2010-06-02,20.02685546875,20.041993272635146,19.474338619526083,19.724106609149253,65718800,20.909581184387207,22.07432434082031,26.913830242767162,-0.7909307265772583,-0.6792296003729945
2010-06-03,20.329599380493164,20.382580233813947,19.989006118259592,20.094967824901158,67837000,20.80150318145752,22.030641021728517,32.345599774609184,-0.7247583481510915,-0.6883353499286139
2010-06-04,19.519744873046875,20.110104571870934,19.39107647444831,19.754374972743104,89832200,20.68570852279663,21.97422668457031,28.891502806879018,-0.729258316096093,-0.6965199431621097
2010-06-07,19.14131736755371,19.5500280049411,19.10347285433784,19.54245910229793,80456200,20.580001258850096,21.90481876373291,26.902858798321162,-0.7546612450827013,-0.7081482035462281
2010-06-08,19.005075454711914,19.118606079923076,18.6569132346281,19.111037179092968,87355000,20.439979839324952,21.837960205078126,27.00918937171153,-0.7768319973634874,-0.72188496230968
2010-06-09,18.762868881225586,19.31538542775608,18.732593290041624,19.088322824735304,87794000,20.29010887145996,21.767312355041504,27.152259745478858,-0.8046707806836579,-0.7384421259844757
2010-06-10,18.92181968688965,19.03535031628693,18.75530819334832,19.020212514068554,78930900,20.127087688446046,21.697131080627443,34.08750809130373,-0.8046319195204639,-0.7516800846916734
2010-06-11,19.42134666442871,19.466758606543944,18.747730655844226,18.952086560792196,68057700,19.996577548980714,21.64417381286621,41.595397004089506,-0.7555835723151816,-0.752460782216375
2010-06-14,19.300256729125977,19.648417530125393,19.277550025035453,19.572731403730963,50972400,19.871691989898682,21.590753593444823,44.17548683436995,-0.7182043370381521,-0.7456094931807304
2010-06-15,20.1176815032959,20.17066237499807,19.4819081556289,19.48947705781785,81641500,19.787300872802735,21.55202419281006,53.404621410782575,-0.6155262722914507,-0.7195928490028746
2010-06-16,19.92088508605957,20.117672120328525,19.852766441750322,20.03441567870171,48698000,19.70101728439331,21.508605499267578,59.79070462124588,-0.5437648101493089,-0.6844272412321615
2010-06-17,19.958728790283203,20.185789966590598,19.708960918897166,20.102533528255336,47995500,19.63024969100952,21.465491523742674,53.217390999465756,-0.47832582140871693,-0.6432069572674726
2010-06-18,20.011714935302734,20.0798335949602,19.807358956330347,19.958734076373627,52075600,19.60489454269409,21.414847755432127,55.69393326302347,-0.4173781369362253,-0.5980411932012232
2010-06-21,19.640851974487305,20.352311448113973,19.595438561908228,20.269056412293256,54625300,19.571214199066162,21.350457458496095,50.49841869849782,-0.39445516578281214,-0.557323987717541
2010-06-22,19.504606246948242,20.019279819500024,19.4970373481025,19.799786083833006,55985400,19.552292156219483,21.28364372253418,43.87204315658631,-0.38286896248017044,-0.5224329826700669
2010-06-23,19.156450271606445,19.512181413525635,19.088331603733423,19.512181413525635,61466200,19.523531246185303,21.207907791137696,36.379680996463094,-0.3972013999486137,-0.49738666612577626
2010-06-24,18.92181968688965,19.46676757416877,18.8688388227456,19.269980476190685,85243400,19.523152923583986,21.121903533935548,41.987902815639345,-0.4226209756639925,-0.48243352803341955
2010-06-25,18.56608772277832,19.005073828008793,18.399574806008765,18.959660426915224,156256700,19.46752300262451,21.02803123474121,42.2448498887074,-0.46609788282692577,-0.4791663989921208
2010-06-28,18.39957046508789,18.62663308612566,18.25576572641237,18.550945545779737,73784800,19.41113567352295,20.9338423538208,41.902783098683514,-0.5081327579090669,-0.48495967077551005
2010-06-29,17.6427001953125,18.316317802181192,17.491326538966007,18.26333550665898,119882100,19.31349906921387,20.818940544128417,36.83280204867073,-0.5956524934351748,-0.507098235307443
2010-06-30,17.4156436920166,17.922748537140123,17.370231727211305,17.63513605825914,81050500,19.182938480377196,20.69467533111572,32.574422862025315,-0.6755467936865251,-0.5407879469832595
2010-07-01,17.529170989990234,17.65027050217234,17.20371550964331,17.47619013386307,92239400,19.04291706085205,20.573132591247557,25.961624668457503,-0.7213871955415492,-0.5769077966949174
2010-07-02,17.612422943115234,17.771365470860886,17.445910073721098,17.68054158175471,62485100,18.947550964355468,20.45235092163086,28.349455843861605,-0.7424399221525633,-0.6100142217864466
2010-07-06,18.028709411621094,18.23306540895067,17.847060117423784,17.937885486332572,73592000,18.891920566558838,20.34637481689453,20.129917946273167,-0.7172653324410341,-0.6314644439173641
2010-07-07,18.392013549804688,18.407151356460695,17.86977221275873,18.02871485178471,79965300,18.861267471313475,20.24540428161621,29.132426225223355,-0.6603861604479455,-0.6372487872234804
2010-07-08,18.475257873535156,18.63420185148884,18.142233564562478,18.619064054803776,50758100,18.846886920928956,20.150016860961912,29.999969142342266,-0.6016563655637732,-0.630130302891539
2010-07-09,18.36930274963379,18.475264477063153,18.27847738067986,18.414714712300622,53806100,18.819261074066162,20.051606063842772,28.168937669577318,-0.557238771301197,-0.6155519965734707
2010-07-12,18.793148040771484,18.838559996038786,18.48283036647487,18.49039926628943,49854200,18.7878511428833,19.960315780639647,38.888758330787454,-0.4822773420725106,-0.5888970656732787
2010-07-13,19.02021026611328,19.148878682521914,18.846129892036927,19.02777916632792,61928700,18.773848819732667,19.880498695373536,43.798444501422416,-0.39993761353761315,-0.5511051752461457
2010-07-14,19.254838943481445,19.383507340521664,19.012639947551598,19.300250894313322,72808100,18.730706691741943,19.800551986694337,51.297349065971055,-0.31215191904315276,-0.5033145240055471
2010-07-15,19.30782127380371,19.368371027428786,18.90667825377508,19.300252374148076,56934700,18.70005350112915,19.732665786743166,55.3458916810808,-0.23559015576345743,-0.4497696503571292
2010-07-16,18.83856201171875,19.406216565967764,18.83099311109434,19.307823745090815,65064800,18.64404516220093,19.6596138381958,53.658560321747395,-0.2103548674825717,-0.4018866937822177
2010-07-19,19.095884323120117,19.148865143543013,18.853685461975967,18.891528492672585,38181800,18.598253631591795,19.60481876373291,59.12696686462192,-0.1676592878061811,-0.3550412125870104
2010-07-20,19.28511619567871,19.28511619567871,18.694756409121684,18.815855926549798,45530700,18.58046684265137,19.565411834716798,75.29161313743839,-0.11720226788061794,-0.30747342364573194
2010-07-21,19.012643814086914,19.413785441317046,18.90668064910333,19.375942381864455,73297300,18.555868721008302,19.50955463409424,74.25302059146587,-0.09807046484220905,-0.26559283188502736
2010-07-22,19.557588577270508,19.671119181320012,19.27754507323644,19.307820670913614,73016400,18.575925636291505,19.46550064086914,77.23592060600132,-0.03849217121237203,-0.2201726997504963
2010-07-23,19.534883499145508,19.69382751289286,19.111035201852694,19.55759019928658,108520100,18.606578826904297,19.412553443908692,76.23986316740385,0.0068134049857846435,-0.17477547880324013
2010-07-26,19.75437355041504,19.83006109301521,19.527310922614525,19.57272431434651,67249900,18.66599311828613,19.367009925842286,74.89095788143283,0.05974075903164788,-0.12787223123626254
2010-07-27,19.799789428710938,19.860339186086016,19.648414313463206,19.784651628462147,60672100,18.736004066467284,19.327046356201173,72.35587174814872,0.10415017190563702,-0.08146775060788264
2010-07-28,19.640851974487305,19.822501293942228,19.550026592949614,19.731675912404537,69704800,18.835911655426024,19.283753318786623,68.07541481877172,0.12507820362775135,-0.040158559760755844
2010-07-29,19.701393127441406,19.98900406316457,19.375937697794257,19.777079228049722,69446200,18.950199127197266,19.244850044250487,70.95246866875432,0.14487891072685954,-0.003151065663232766
2010-07-30,19.534883499145508,19.55759019928658,19.186722758702857,19.48947154248344,83534800,19.05048475265503,19.20806610107422,62.694415192441916,0.14545842416578125,0.026570832302570038
2010-08-02,19.9284610748291,19.966304137966944,19.489474901776614,19.67112420335485,55044600,19.166286659240722,19.196258964538575,64.70604585144882,0.1756513148158696,0.05638692880522995
2010-08-03,19.799789428710938,19.94359564383428,19.6559832135876,19.83006502920852,56877700,19.254840660095216,19.185965576171874,59.13714398650684,0.18704058426943604,0.08251765989807117
2010-08-04,19.47433090209961,19.860336086479343,19.2548386072287,19.792217439611164,78531900,19.30895652770996,19.17779125213623,52.55811500221237,0.1678697809005918,0.0995880840985753
2010-08-05,19.201858520507812,19.36080107376324,19.080757576230443,19.292682424190936,64922100,19.345286560058593,19.167195053100585,55.9405841778208,0.12920118621510923,0.10551070452188209
2010-08-06,19.338092803955078,19.34566170258335,18.93695128199529,19.058050772808034,55982100,19.393726062774657,19.17536918640137,54.12387304445081,0.10830059263435388,0.10606868214437645
2010-08-09,19.383508682250977,19.47433259020157,19.201859422729804,19.338095284655694,57096500,19.423244094848634,19.169465637207033,51.761508916473616,0.09431420798204826,0.10371778731191082
2010-08-10,18.974803924560547,19.179159959980243,18.83099766515922,19.17159105752538,87257700,19.420973777770996,19.158415374755858,49.35406506950336,0.04967817998591073,0.0929098658467108
2010-08-11,18.815855026245117,18.846129182343525,18.588792359216853,18.67961771475217,76746900,19.39902458190918,19.14282382965088,35.416647916310396,0.0014611156790351743,0.07462011581317568
2010-08-12,18.535808563232422,18.679614751844856,18.437415766994327,18.482827715748847,70240500,19.360423946380614,19.11300289154053,32.162080983279864,-0.0586723262339639,0.047961627403747764
2010-08-13,18.467697143554688,18.672053158331583,18.346597603750688,18.429854078723583,45263500,19.34188070297241,19.075764846801757,25.714343315359386,-0.11055018085537327,0.01625926575192356
2010-08-16,18.54338264465332,18.626639110322483,18.39200751500398,18.437420920070917,40909700,19.31425561904907,19.056237602233885,26.553587051774244,-0.1438978026978397,-0.015772147938029092
2010-08-17,18.802093505859375,18.99232108783523,18.718394356688464,18.802093505859375,52912600,19.290104484558107,19.049453125,34.90947075686853,-0.14774709239048178,-0.042167136828519636
2010-08-18,18.88579559326172,18.984714756417148,18.57382245036485,18.779268603391,46818900,19.283762073516847,19.047067527770995,35.4474518542921,-0.14240210050628832,-0.06221412956407338
2010-08-19,18.596641540527344,18.824913969010815,18.421631130614596,18.73360557814571,54064600,19.235714721679688,19.04374298095703,33.96109650750218,-0.1596580330031081,-0.08170291025188033
2010-08-20,18.436853408813477,18.56620819813797,18.41402703214039,18.49772616547671,49560100,19.180813217163085,19.034043655395507,22.28633353981887,-0.1841048050618035,-0.10218328921386496
2010-08-23,18.474903106689453,18.748829835207676,18.444465997231173,18.596648641880055,51643000,19.116839694976807,19.015114784240723,24.526148560732636,-0.1981248949631329,-0.12137161036371856
2010-08-24,18.292278289794922,18.528159998811134,18.261841191175673,18.33032321174824,66522500,19.041464138031007,18.9949552154541,25.95155977884636,-0.22141982378381542,-0.14138125304773794
2010-08-25,18.337934494018555,18.429242897231155,18.16292551176032,18.261843190460787,47404800,18.976318264007567,18.959360275268555,30.63673960049556,-0.23350544319205468,-0.1598060910766013
2010-08-26,18.1248836517334,18.40642110967074,18.102057270901497,18.330329787148113,49105300,18.897492790222167,18.923440246582032,23.713315364505206,-0.25730871142134504,-0.17930661514555005
2010-08-27,18.20858383178711,18.27706587534629,17.889001445618014,18.170537445742436,60939400,18.83117780685425,18.888437347412108,24.95827049176995,-0.26634876519873885,-0.19671504515618782
2010-08-30,17.9879093170166,18.124873329289592,17.957473676133958,18.064000596203865,45453100,18.734150218963624,18.847961235046387,27.13302450230387,-0.28799977984706615,-0.2149719920943635
2010-08-31,17.85855484008789,18.056391588352287,17.74441864529086,17.957473939880316,66074600,18.63708848953247,18.8123152923584,27.51031279377908,-0.31199965239095917,-0.23437752415368265
